RDMA MTP: Optimizing for 256 threads
[client rdma_recv] t=18330400438 ns reqId=1000144 size=665608B client_node_id=1
[client req_send] t=18330402938 ns reqId=1000146 size=17B client_node_id=1
[server req_recv] t=18330405146 ns reqId=1000146 size=17B client_node_id=1
[server resp_send] t=18580101214 ns reqId=6000143 size=41B client_node_id=6
[client resp_recv] t=18580104640 ns reqId=6000143 size=41B client_node_id=6
[client hand_send] t=18580104640 ns reqId=6000143 size=10B client_node_id=6
[server hand_recv] t=18580107974 ns reqId=6000143 size=10B client_node_id=6
[server resp_send] t=18580108138 ns reqId=8000143 size=41B client_node_id=8
[client resp_recv] t=18580111564 ns reqId=8000143 size=41B client_node_id=8
[client hand_send] t=18580111564 ns reqId=8000143 size=10B client_node_id=8
[server hand_recv] t=18580114898 ns reqId=8000143 size=10B client_node_id=8
[server resp_send] t=18580115062 ns reqId=10000143 size=41B client_node_id=10
[client resp_recv] t=18580118488 ns reqId=10000143 size=41B client_node_id=10
[client hand_send] t=18580118488 ns reqId=10000143 size=10B client_node_id=10
[server hand_recv] t=18580121822 ns reqId=10000143 size=10B client_node_id=10
[server resp_send] t=18580121986 ns reqId=7000143 size=41B client_node_id=7
[client resp_recv] t=18580125412 ns reqId=7000143 size=41B client_node_id=7
[client hand_send] t=18580125412 ns reqId=7000143 size=10B client_node_id=7
[server hand_recv] t=18580128746 ns reqId=7000143 size=10B client_node_id=7
[server resp_send] t=18580128910 ns reqId=9000143 size=41B client_node_id=9
[client resp_recv] t=18580132336 ns reqId=9000143 size=41B client_node_id=9
[client hand_send] t=18580132336 ns reqId=9000143 size=10B client_node_id=9
[server hand_recv] t=18580135670 ns reqId=9000143 size=10B client_node_id=9
[server resp_send] t=18580135834 ns reqId=11000143 size=41B client_node_id=11
[client resp_recv] t=18580139260 ns reqId=11000143 size=41B client_node_id=11
[client hand_send] t=18580139260 ns reqId=11000143 size=10B client_node_id=11
[server hand_recv] t=18580142594 ns reqId=11000143 size=10B client_node_id=11
[server resp_send] t=18580142758 ns reqId=6000144 size=41B client_node_id=6
[client resp_recv] t=18580146184 ns reqId=6000144 size=41B client_node_id=6
[client hand_send] t=18580146184 ns reqId=6000144 size=10B client_node_id=6
[server hand_recv] t=18580149518 ns reqId=6000144 size=10B client_node_id=6
[server resp_send] t=18580149682 ns reqId=8000144 size=41B client_node_id=8
[client resp_recv] t=18580153108 ns reqId=8000144 size=41B client_node_id=8
[client hand_send] t=18580153108 ns reqId=8000144 size=10B client_node_id=8
[server hand_recv] t=18580156442 ns reqId=8000144 size=10B client_node_id=8
[server resp_send] t=18580156654 ns reqId=10000144 size=41B client_node_id=10
[client resp_recv] t=18580160080 ns reqId=10000144 size=41B client_node_id=10
[client hand_send] t=18580160080 ns reqId=10000144 size=10B client_node_id=10
[server hand_recv] t=18580163414 ns reqId=10000144 size=10B client_node_id=10
[server resp_send] t=18580163626 ns reqId=7000144 size=41B client_node_id=7
[client resp_recv] t=18580167052 ns reqId=7000144 size=41B client_node_id=7
[client hand_send] t=18580167052 ns reqId=7000144 size=10B client_node_id=7
[server hand_recv] t=18580170386 ns reqId=7000144 size=10B client_node_id=7
[server resp_send] t=18580170598 ns reqId=9000144 size=41B client_node_id=9
[client resp_recv] t=18580174024 ns reqId=9000144 size=41B client_node_id=9
[client hand_send] t=18580174024 ns reqId=9000144 size=10B client_node_id=9
[server hand_recv] t=18580177358 ns reqId=9000144 size=10B client_node_id=9
[server resp_send] t=18580177570 ns reqId=11000144 size=41B client_node_id=11
[client resp_recv] t=18580180996 ns reqId=11000144 size=41B client_node_id=11
[client hand_send] t=18580180996 ns reqId=11000144 size=10B client_node_id=11
[server hand_recv] t=18580184330 ns reqId=11000144 size=10B client_node_id=11
[server resp_send] t=18580225040 ns reqId=4000145 size=41B client_node_id=4
[client resp_recv] t=18580226182 ns reqId=4000145 size=41B client_node_id=4
[client hand_send] t=18580226182 ns reqId=4000145 size=10B client_node_id=4
[server hand_recv] t=18580227324 ns reqId=4000145 size=10B client_node_id=4
[server resp_send] t=18580231964 ns reqId=4000146 size=41B client_node_id=4
[client resp_recv] t=18580233106 ns reqId=4000146 size=41B client_node_id=4
[client hand_send] t=18580233106 ns reqId=4000146 size=10B client_node_id=4
[server hand_recv] t=18580234248 ns reqId=4000146 size=10B client_node_id=4
[server resp_send] t=18580254840 ns reqId=1000145 size=41B client_node_id=1
[client resp_recv] t=18580257124 ns reqId=1000145 size=41B client_node_id=1
[client hand_send] t=18580257124 ns reqId=1000145 size=10B client_node_id=1
[server rdma_send] t=18580257974 ns reqId=6000143 size=665608B client_node_id=6
[server hand_recv] t=18580259362 ns reqId=1000145 size=10B client_node_id=1
[server rdma_send] t=18580264898 ns reqId=8000143 size=665608B client_node_id=8
[server rdma_send] t=18580271822 ns reqId=10000143 size=665608B client_node_id=10
[server rdma_send] t=18580278746 ns reqId=7000143 size=665608B client_node_id=7
[server rdma_send] t=18580285670 ns reqId=9000143 size=665608B client_node_id=9
[server rdma_send] t=18580292594 ns reqId=11000143 size=665608B client_node_id=11
[server rdma_send] t=18580299518 ns reqId=6000144 size=665608B client_node_id=6
[server rdma_send] t=18580306442 ns reqId=8000144 size=665608B client_node_id=8
[server rdma_send] t=18580313414 ns reqId=10000144 size=665608B client_node_id=10
[server rdma_send] t=18580320386 ns reqId=7000144 size=665608B client_node_id=7
[server rdma_send] t=18580327358 ns reqId=9000144 size=665608B client_node_id=9
[server rdma_send] t=18580334330 ns reqId=11000144 size=665608B client_node_id=11
[server resp_send] t=18580363554 ns reqId=2000145 size=41B client_node_id=2
[server resp_send] t=18580370478 ns reqId=5000145 size=41B client_node_id=5
[server rdma_send] t=18580377324 ns reqId=4000145 size=665608B client_node_id=4
[server resp_send] t=18580377402 ns reqId=3000145 size=41B client_node_id=3
[server rdma_send] t=18580384248 ns reqId=4000146 size=665608B client_node_id=4
[server resp_send] t=18580384326 ns reqId=2000146 size=41B client_node_id=2
[server resp_send] t=18580391250 ns reqId=3000146 size=41B client_node_id=3
[server resp_send] t=18580398174 ns reqId=5000146 size=41B client_node_id=5
[server resp_send] t=18580405146 ns reqId=1000146 size=41B client_node_id=1
[server rdma_send] t=18580409362 ns reqId=1000145 size=665608B client_node_id=1
[client resp_recv] t=18580441185 ns reqId=2000145 size=41B client_node_id=2
[client hand_send] t=18580441185 ns reqId=2000145 size=10B client_node_id=2
[client resp_recv] t=18580441256 ns reqId=5000145 size=41B client_node_id=5
[client hand_send] t=18580441256 ns reqId=5000145 size=10B client_node_id=5
[client resp_recv] t=18580441398 ns reqId=3000145 size=41B client_node_id=3
[client hand_send] t=18580441398 ns reqId=3000145 size=10B client_node_id=3
[server hand_recv] t=18580443423 ns reqId=2000145 size=10B client_node_id=2
[server hand_recv] t=18580443517 ns reqId=5000145 size=10B client_node_id=5
[server hand_recv] t=18580443636 ns reqId=3000145 size=10B client_node_id=3
[client resp_recv] t=18580448851 ns reqId=2000146 size=41B client_node_id=2
[client hand_send] t=18580448851 ns reqId=2000146 size=10B client_node_id=2
[client resp_recv] t=18580448922 ns reqId=3000146 size=41B client_node_id=3
[client hand_send] t=18580448922 ns reqId=3000146 size=10B client_node_id=3
[client resp_recv] t=18580448993 ns reqId=5000146 size=41B client_node_id=5
[client hand_send] t=18580448993 ns reqId=5000146 size=10B client_node_id=5
[client resp_recv] t=18580449064 ns reqId=1000146 size=41B client_node_id=1
[client hand_send] t=18580449064 ns reqId=1000146 size=10B client_node_id=1
[server hand_recv] t=18580451089 ns reqId=2000146 size=10B client_node_id=2
[server hand_recv] t=18580451183 ns reqId=3000146 size=10B client_node_id=3
[server hand_recv] t=18580451277 ns reqId=5000146 size=10B client_node_id=5
[server hand_recv] t=18580451371 ns reqId=1000146 size=10B client_node_id=1
[server rdma_send] t=18580593423 ns reqId=2000145 size=665608B client_node_id=2
[server rdma_send] t=18580593517 ns reqId=5000145 size=665608B client_node_id=5
[server rdma_send] t=18580593636 ns reqId=3000145 size=665608B client_node_id=3
[server rdma_send] t=18580601089 ns reqId=2000146 size=665608B client_node_id=2
[server rdma_send] t=18580601183 ns reqId=3000146 size=665608B client_node_id=3
[server rdma_send] t=18580601277 ns reqId=5000146 size=665608B client_node_id=5
[server rdma_send] t=18580601371 ns reqId=1000146 size=665608B client_node_id=1
[client rdma_recv] t=18591754229 ns reqId=6000143 size=665608B client_node_id=6
[client req_send] t=18591756729 ns reqId=6000145 size=17B client_node_id=6
[server req_recv] t=18591760041 ns reqId=6000145 size=17B client_node_id=6
[client rdma_recv] t=18591761153 ns reqId=8000143 size=665608B client_node_id=8
[client req_send] t=18591763653 ns reqId=8000145 size=17B client_node_id=8
[server req_recv] t=18591766965 ns reqId=8000145 size=17B client_node_id=8
[client rdma_recv] t=18591768077 ns reqId=10000143 size=665608B client_node_id=10
[client req_send] t=18591770577 ns reqId=10000145 size=17B client_node_id=10
[server req_recv] t=18591773889 ns reqId=10000145 size=17B client_node_id=10
[client rdma_recv] t=18591775001 ns reqId=7000143 size=665608B client_node_id=7
[client req_send] t=18591777501 ns reqId=7000145 size=17B client_node_id=7
[server req_recv] t=18591780813 ns reqId=7000145 size=17B client_node_id=7
[client rdma_recv] t=18591781925 ns reqId=9000143 size=665608B client_node_id=9
[client req_send] t=18591784425 ns reqId=9000145 size=17B client_node_id=9
[server req_recv] t=18591787737 ns reqId=9000145 size=17B client_node_id=9
[client rdma_recv] t=18591788849 ns reqId=11000143 size=665608B client_node_id=11
[client req_send] t=18591791349 ns reqId=11000145 size=17B client_node_id=11
[server req_recv] t=18591794661 ns reqId=11000145 size=17B client_node_id=11
[client rdma_recv] t=18591795773 ns reqId=6000144 size=665608B client_node_id=6
[client req_send] t=18591798273 ns reqId=6000146 size=17B client_node_id=6
[server req_recv] t=18591801585 ns reqId=6000146 size=17B client_node_id=6
[client rdma_recv] t=18591802697 ns reqId=8000144 size=665608B client_node_id=8
[client req_send] t=18591805197 ns reqId=8000146 size=17B client_node_id=8
[server req_recv] t=18591808509 ns reqId=8000146 size=17B client_node_id=8
[client rdma_recv] t=18591809669 ns reqId=10000144 size=665608B client_node_id=10
[client req_send] t=18591812169 ns reqId=10000146 size=17B client_node_id=10
[server req_recv] t=18591815481 ns reqId=10000146 size=17B client_node_id=10
[client rdma_recv] t=18591816641 ns reqId=7000144 size=665608B client_node_id=7
[client req_send] t=18591819141 ns reqId=7000146 size=17B client_node_id=7
[server req_recv] t=18591822453 ns reqId=7000146 size=17B client_node_id=7
[client rdma_recv] t=18591823613 ns reqId=9000144 size=665608B client_node_id=9
[client req_send] t=18591826113 ns reqId=9000146 size=17B client_node_id=9
[server req_recv] t=18591829425 ns reqId=9000146 size=17B client_node_id=9
[client rdma_recv] t=18591830585 ns reqId=11000144 size=665608B client_node_id=11
[client req_send] t=18591833085 ns reqId=11000146 size=17B client_node_id=11
[server req_recv] t=18591836397 ns reqId=11000146 size=17B client_node_id=11
[client rdma_recv] t=18591880263 ns reqId=4000145 size=665608B client_node_id=4
[client req_send] t=18591882763 ns reqId=4000147 size=17B client_node_id=4
[server req_recv] t=18591883867 ns reqId=4000147 size=17B client_node_id=4
[client rdma_recv] t=18591887187 ns reqId=4000146 size=665608B client_node_id=4
[client req_send] t=18591889687 ns reqId=4000148 size=17B client_node_id=4
[server req_recv] t=18591890791 ns reqId=4000148 size=17B client_node_id=4
[client rdma_recv] t=18591908959 ns reqId=1000145 size=665608B client_node_id=1
[client req_send] t=18591911459 ns reqId=1000147 size=17B client_node_id=1
[server req_recv] t=18591913667 ns reqId=1000147 size=17B client_node_id=1
[client rdma_recv] t=18592017673 ns reqId=2000145 size=665608B client_node_id=2
[client req_send] t=18592020173 ns reqId=2000147 size=17B client_node_id=2
[server req_recv] t=18592022381 ns reqId=2000147 size=17B client_node_id=2
[client rdma_recv] t=18592024597 ns reqId=5000145 size=665608B client_node_id=5
[client req_send] t=18592027097 ns reqId=5000147 size=17B client_node_id=5
[server req_recv] t=18592029305 ns reqId=5000147 size=17B client_node_id=5
[client rdma_recv] t=18592031521 ns reqId=3000145 size=665608B client_node_id=3
[client req_send] t=18592034021 ns reqId=3000147 size=17B client_node_id=3
[server req_recv] t=18592036229 ns reqId=3000147 size=17B client_node_id=3
[client rdma_recv] t=18592038445 ns reqId=2000146 size=665608B client_node_id=2
[client req_send] t=18592040945 ns reqId=2000148 size=17B client_node_id=2
[server req_recv] t=18592043153 ns reqId=2000148 size=17B client_node_id=2
[client rdma_recv] t=18592045369 ns reqId=3000146 size=665608B client_node_id=3
[client req_send] t=18592047869 ns reqId=3000148 size=17B client_node_id=3
[server req_recv] t=18592050077 ns reqId=3000148 size=17B client_node_id=3
[client rdma_recv] t=18592052293 ns reqId=5000146 size=665608B client_node_id=5
[client req_send] t=18592054793 ns reqId=5000148 size=17B client_node_id=5
[server req_recv] t=18592057001 ns reqId=5000148 size=17B client_node_id=5
[client rdma_recv] t=18592059265 ns reqId=1000146 size=665608B client_node_id=1
[client req_send] t=18592061765 ns reqId=1000148 size=17B client_node_id=1
[server req_recv] t=18592063973 ns reqId=1000148 size=17B client_node_id=1
[server resp_send] t=18841760041 ns reqId=6000145 size=41B client_node_id=6
[client resp_recv] t=18841763467 ns reqId=6000145 size=41B client_node_id=6
[client hand_send] t=18841763467 ns reqId=6000145 size=10B client_node_id=6
[server hand_recv] t=18841766801 ns reqId=6000145 size=10B client_node_id=6
[server resp_send] t=18841766965 ns reqId=8000145 size=41B client_node_id=8
[client resp_recv] t=18841770391 ns reqId=8000145 size=41B client_node_id=8
[client hand_send] t=18841770391 ns reqId=8000145 size=10B client_node_id=8
[server hand_recv] t=18841773725 ns reqId=8000145 size=10B client_node_id=8
[server resp_send] t=18841773889 ns reqId=10000145 size=41B client_node_id=10
[client resp_recv] t=18841777315 ns reqId=10000145 size=41B client_node_id=10
[client hand_send] t=18841777315 ns reqId=10000145 size=10B client_node_id=10
[server hand_recv] t=18841780649 ns reqId=10000145 size=10B client_node_id=10
[server resp_send] t=18841780813 ns reqId=7000145 size=41B client_node_id=7
[client resp_recv] t=18841784239 ns reqId=7000145 size=41B client_node_id=7
[client hand_send] t=18841784239 ns reqId=7000145 size=10B client_node_id=7
[server hand_recv] t=18841787573 ns reqId=7000145 size=10B client_node_id=7
[server resp_send] t=18841787737 ns reqId=9000145 size=41B client_node_id=9
[client resp_recv] t=18841791163 ns reqId=9000145 size=41B client_node_id=9
[client hand_send] t=18841791163 ns reqId=9000145 size=10B client_node_id=9
[server hand_recv] t=18841794497 ns reqId=9000145 size=10B client_node_id=9
[server resp_send] t=18841794661 ns reqId=11000145 size=41B client_node_id=11
[client resp_recv] t=18841798087 ns reqId=11000145 size=41B client_node_id=11
[client hand_send] t=18841798087 ns reqId=11000145 size=10B client_node_id=11
[server hand_recv] t=18841801421 ns reqId=11000145 size=10B client_node_id=11
[server resp_send] t=18841801585 ns reqId=6000146 size=41B client_node_id=6
